[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 742/1099, 2W20COK2JE1MW1NVYZIW9OZAOHKTMP
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 743/1099, 2TX0CP5KXPTICUL8NUVPP7NYINKYZ0
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 744/1099, 2ZKKYEPLSP759XPHLXUODHQE2CZQWZ
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 745/1099, 267SI2KYEPLSEJ8VA0XWM3OAT7UTNP
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 746/1099, 2ECLRGNTBJ3MBP0G43YN92KHNQ28U7
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 747/1099, 22X395SW6NG1446YN1AB1F1FB9FGUV
[2013-09-06 18:54:23] INFO  (GetResults.java: 162) - Retrieved HIT 748/1099, 241KM05BMJTU6AZD57G9UA7SHD2JEL
[2013-09-06 18:54:23] INFO  (GetResults.java: 162) - Retrieved HIT 749/1099, 2522JE1M7PKKYXU7V2QAF04LBE5QXS
[2013-09-06 18:54:23] INFO  (GetResults.java: 162) - Retrieved HIT 750/1099, 2QG8TNKIMZSMUWISHGFM3PGVRKZBY8
[2013-09-06 18:54:23] INFO  (GetResults.java: 162) - Retrieved HIT 751/1099, 2QHJMJUNU8LZV3AB5JI9BD8JFCV1HG
[2013-09-06 18:54:23] INFO  (GetResults.java: 162) - Retrieved HIT 752/1099, 2MX3Q0JG5TYMCOZ90I0FCSSSTEHJF3
